TITOLI;001;002;014;OBBLIGAZIONI;OBBL.ESTERE EMIS.ITA;OBBL.CONV. E WARRANT;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;015;OBBLIGAZIONI;OBBL.ESTERE EMIS.ITA;TITOLI DI STATO;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;016;OBBLIGAZIONI;OBBL.ESTERE EMIS.ITA;ZERO COUPON;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;017;OBBLIGAZIONI;OBBL.ESTERE EMIS.ITA;MANTELLO STRIPPATO;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;018;OBBLIGAZIONI;OBBL.ESTERE EMIS.ITA;CEDOLE STRIPPATE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;020;OBBLIGAZIONI;ITALILA DIVISA;CAMBIALI FINANZIARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;021;OBBLIGAZIONI;ITALILA DIVISA;ACCETT. BANCARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;022;OBBLIGAZIONI;ITALILA DIVISA;COMM.PAPERS;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;031;OBBLIGAZIONI;ITALILA DIVISA;ORDINARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;032;OBBLIGAZIONI;ITALILA DIVISA;CONVERTIBILI;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;033;OBBLIGAZIONI;ITALILA DIVISA;CUM.WARRANT;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;034;OBBLIGAZIONI;ITALILA DIVISA;OBB.CONV E WARRANT;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;037;OBBLIGAZIONI;ITALILA DIVISA;ZERO COUPON;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;038;OBBLIGAZIONI;ITALILA DIVISA;MANTELLO STRIPPATO;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;002;039;OBBLIGAZIONI;ITALILA DIVISA;CEDOLE STRIPPATE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;001;OBBLIGAZIONI;OBBL.EUROMERCATO;OBBL.ORDINARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
